fecha,entidad,tipo_entidad,componente,valor
2020-04-01,Romana,CA,Patrimonio Técnico,1856.34
2020-04-01,Mocana,CA,Índice de Solvencia,0.1778
2020-04-01,Mocana,CA,Capital Primario (Tier 1),0.1478
2020-04-01,Mocana,CA,Capital Secundario (Tier 2),0.0377
2020-04-01,Mocana,CA,Activos Ponderados por Riesgo,11235.26
2020-04-01,Mocana,CA,Patrimonio Técnico,1856.34
2020-04-01,ADOPEM,BA,Índice de Solvencia,0.1668
2020-04-01,ADOPEM,BA,Capital Primario (Tier 1),0.136
2020-04-01,ADOPEM,BA,Capital Secundario (Tier 2),0.032
2020-04-01,ADOPEM,BA,Activos Ponderados por Riesgo,16384.75
2020-04-01,ADOPEM,BA,Patrimonio Técnico,2707.16
2020-04-01,Bancamérica,BA,Índice de Solvencia,0.167
2020-04-01,Bancamérica,BA,Capital Primario (Tier 1),0.1323
2020-04-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0328
2020-04-01,Bancamérica,BA,Activos Ponderados por Riesgo,14044.07
2020-04-01,Bancamérica,BA,Patrimonio Técnico,2320.43
2020-04-01,Banfond,BA,Índice de Solvencia,0.1714
2020-04-01,Banfond,BA,Capital Primario (Tier 1),0.1369
2020-04-01,Banfond,BA,Capital Secundario (Tier 2),0.0352
2020-04-01,Banfond,BA,Activos Ponderados por Riesgo,9362.71
2020-04-01,Banfond,BA,Patrimonio Técnico,1546.95
2020-04-01,Motor Crédito,BA,Índice de Solvencia,0.1658
2020-04-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1316
2020-04-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0316
2020-04-01,Motor Crédito,BA,Activos Ponderados por Riesgo,7022.03
2020-04-01,Motor Crédito,BA,Patrimonio Técnico,1160.21
2020-05-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1704
2020-05-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.135
2020-05-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0325
2020-05-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,221521.06
2020-05-01,Banco Popular Dominicano,BM,Patrimonio Técnico,36662.52
2020-05-01,Banco de Reservas,BM,Índice de Solvencia,0.1684
2020-05-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1301
2020-05-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0343
2020-05-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,202258.36
2020-05-01,Banco de Reservas,BM,Patrimonio Técnico,33474.48
2020-05-01,BHD León,BM,Índice de Solvencia,0.1756
2020-05-01,BHD León,BM,Capital Primario (Tier 1),0.1339
2020-05-01,BHD León,BM,Capital Secundario (Tier 2),0.033
2020-05-01,BHD León,BM,Activos Ponderados por Riesgo,144470.26
2020-05-01,BHD León,BM,Patrimonio Técnico,23910.34
2020-05-01,Scotiabank RD,BM,Índice de Solvencia,0.1649
2020-05-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1339
2020-05-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0341
2020-05-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,77050.8
2020-05-01,Scotiabank RD,BM,Patrimonio Técnico,12752.18
2020-05-01,Banesco,BM,Índice de Solvencia,0.161
2020-05-01,Banesco,BM,Capital Primario (Tier 1),0.1315
2020-05-01,Banesco,BM,Capital Secundario (Tier 2),0.0304
2020-05-01,Banesco,BM,Activos Ponderados por Riesgo,57788.1
2020-05-01,Banesco,BM,Patrimonio Técnico,9564.14
2020-05-01,Citibank RD,BM,Índice de Solvencia,0.1657
2020-05-01,Citibank RD,BM,Capital Primario (Tier 1),0.1312
2020-05-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0325
2020-05-01,Citibank RD,BM,Activos Ponderados por Riesgo,38525.4
2020-05-01,Citibank RD,BM,Patrimonio Técnico,6376.09
2020-05-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1683
2020-05-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1329
2020-05-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0351
2020-05-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,28894.05
2020-05-01,Banco Santa Cruz,BM,Patrimonio Técnico,4782.07
2020-05-01,Banco López de Haro,BM,Índice de Solvencia,0.1679
2020-05-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1344
2020-05-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0322
2020-05-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,28894.05
2020-05-01,Banco López de Haro,BM,Patrimonio Técnico,4782.07
2020-05-01,JMMB Bank,BM,Índice de Solvencia,0.1709
2020-05-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1387
2020-05-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0358
2020-05-01,JMMB Bank,BM,Activos Ponderados por Riesgo,28894.05
2020-05-01,JMMB Bank,BM,Patrimonio Técnico,4782.07
2020-05-01,Banco Vimenca,BM,Índice de Solvencia,0.1578
2020-05-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1281
2020-05-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0348
2020-05-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,19262.7
2020-05-01,Banco Vimenca,BM,Patrimonio Técnico,3188.05
2020-05-01,Banco del Progreso,BM,Índice de Solvencia,0.1665
2020-05-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1388
2020-05-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0318
2020-05-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,19262.7
2020-05-01,Banco del Progreso,BM,Patrimonio Técnico,3188.05
2020-05-01,Caribe Express Banco,BM,Índice de Solvencia,0.1614
2020-05-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.128
2020-05-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0311
2020-05-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,19262.7
2020-05-01,Caribe Express Banco,BM,Patrimonio Técnico,3188.05
2020-05-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1651
2020-05-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1304
2020-05-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0366
2020-05-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,46230.48
2020-05-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,7651.31
2020-05-01,Asociación Cibao,CA,Índice de Solvencia,0.1635
2020-05-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1285
2020-05-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0324
2020-05-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,28894.05
2020-05-01,Asociación Cibao,CA,Patrimonio Técnico,4782.07
2020-05-01,La Nacional,CA,Índice de Solvencia,0.1571
2020-05-01,La Nacional,CA,Capital Primario (Tier 1),0.1232
2020-05-01,La Nacional,CA,Capital Secundario (Tier 2),0.0297
2020-05-01,La Nacional,CA,Activos Ponderados por Riesgo,17336.43
2020-05-01,La Nacional,CA,Patrimonio Técnico,2869.24
2020-05-01,Romana,CA,Índice de Solvencia,0.1717
2020-05-01,Romana,CA,Capital Primario (Tier 1),0.1364
2020-05-01,Romana,CA,Capital Secundario (Tier 2),0.036
2020-05-01,Romana,CA,Activos Ponderados por Riesgo,11557.62
2020-05-01,Romana,CA,Patrimonio Técnico,1912.83
2020-05-01,Mocana,CA,Índice de Solvencia,0.1669
2020-05-01,Mocana,CA,Capital Primario (Tier 1),0.1365
2020-05-01,Mocana,CA,Capital Secundario (Tier 2),0.0315
2020-05-01,Mocana,CA,Activos Ponderados por Riesgo,11557.62
2020-05-01,Mocana,CA,Patrimonio Técnico,1912.83
2020-05-01,ADOPEM,BA,Índice de Solvencia,0.1699
2020-05-01,ADOPEM,BA,Capital Primario (Tier 1),0.1383
2020-05-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0349
2020-05-01,ADOPEM,BA,Activos Ponderados por Riesgo,16854.86
2020-05-01,ADOPEM,BA,Patrimonio Técnico,2789.54
2020-05-01,Bancamérica,BA,Índice de Solvencia,0.1694
2020-05-01,Bancamérica,BA,Capital Primario (Tier 1),0.1369
2020-05-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0361
2020-05-01,Bancamérica,BA,Activos Ponderados por Riesgo,14447.03
2020-05-01,Bancamérica,BA,Patrimonio Técnico,2391.03
2020-05-01,Banfond,BA,Índice de Solvencia,0.1666
2020-05-01,Banfond,BA,Capital Primario (Tier 1),0.1391
2020-05-01,Banfond,BA,Capital Secundario (Tier 2),0.0337
2020-05-01,Banfond,BA,Activos Ponderados por Riesgo,9631.35
2020-05-01,Banfond,BA,Patrimonio Técnico,1594.02
2020-05-01,Motor Crédito,BA,Índice de Solvencia,0.1649
2020-05-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1324
2020-05-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0371
2020-05-01,Motor Crédito,BA,Activos Ponderados por Riesgo,7223.51
2020-05-01,Motor Crédito,BA,Patrimonio Técnico,1195.52
2020-06-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1536
2020-06-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1232
2020-06-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0297
2020-06-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,226893.43
2020-06-01,Banco Popular Dominicano,BM,Patrimonio Técnico,36727.43
2020-06-01,Banco de Reservas,BM,Índice de Solvencia,0.1663
2020-06-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1325
2020-06-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0339
2020-06-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,207163.56
2020-06-01,Banco de Reservas,BM,Patrimonio Técnico,33533.74
2020-06-01,BHD León,BM,Índice de Solvencia,0.1648
2020-06-01,BHD León,BM,Capital Primario (Tier 1),0.1341
2020-06-01,BHD León,BM,Capital Secundario (Tier 2),0.0346
2020-06-01,BHD León,BM,Activos Ponderados por Riesgo,147973.97
2020-06-01,BHD León,BM,Patrimonio Técnico,23952.67
2020-06-01,Scotiabank RD,BM,Índice de Solvencia,0.1622
2020-06-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1314
2020-06-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0318
2020-06-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,78919.45
2020-06-01,Scotiabank RD,BM,Patrimonio Técnico,12774.76
2020-06-01,Banesco,BM,Índice de Solvencia,0.1597
2020-06-01,Banesco,BM,Capital Primario (Tier 1),0.1252
2020-06-01,Banesco,BM,Capital Secundario (Tier 2),0.0319
2020-06-01,Banesco,BM,Activos Ponderados por Riesgo,59189.59
2020-06-01,Banesco,BM,Patrimonio Técnico,9581.07
2020-06-01,Citibank RD,BM,Índice de Solvencia,0.1629
2020-06-01,Citibank RD,BM,Capital Primario (Tier 1),0.1326
2020-06-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0351
2020-06-01,Citibank RD,BM,Activos Ponderados por Riesgo,39459.73
2020-06-01,Citibank RD,BM,Patrimonio Técnico,6387.38
2020-06-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1623
2020-06-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1285
2020-06-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0329
2020-06-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,29594.79
2020-06-01,Banco Santa Cruz,BM,Patrimonio Técnico,4790.53
2020-06-01,Banco López de Haro,BM,Índice de Solvencia,0.1644
2020-06-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1301
2020-06-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0318
2020-06-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,29594.79
2020-06-01,Banco López de Haro,BM,Patrimonio Técnico,4790.53
2020-06-01,JMMB Bank,BM,Índice de Solvencia,0.1483
2020-06-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1206
2020-06-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0283
2020-06-01,JMMB Bank,BM,Activos Ponderados por Riesgo,29594.79
2020-06-01,JMMB Bank,BM,Patrimonio Técnico,4790.53
2020-06-01,Banco Vimenca,BM,Índice de Solvencia,0.1535
2020-06-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1231
2020-06-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0243
2020-06-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,19729.86
2020-06-01,Banco Vimenca,BM,Patrimonio Técnico,3193.69
2020-06-01,Banco del Progreso,BM,Índice de Solvencia,0.1541
2020-06-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1213
2020-06-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0284
2020-06-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,19729.86
2020-06-01,Banco del Progreso,BM,Patrimonio Técnico,3193.69
2020-06-01,Caribe Express Banco,BM,Índice de Solvencia,0.1673
2020-06-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1337
2020-06-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0345
2020-06-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,19729.86
2020-06-01,Caribe Express Banco,BM,Patrimonio Técnico,3193.69
2020-06-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1672
2020-06-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1327
2020-06-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0288
2020-06-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,47351.67
2020-06-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,7664.85
2020-06-01,Asociación Cibao,CA,Índice de Solvencia,0.1751
2020-06-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1407
2020-06-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0356
2020-06-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,29594.79
2020-06-01,Asociación Cibao,CA,Patrimonio Técnico,4790.53
2020-06-01,La Nacional,CA,Índice de Solvencia,0.1563
2020-06-01,La Nacional,CA,Capital Primario (Tier 1),0.1232
2020-06-01,La Nacional,CA,Capital Secundario (Tier 2),0.0335
2020-06-01,La Nacional,CA,Activos Ponderados por Riesgo,17756.88
2020-06-01,La Nacional,CA,Patrimonio Técnico,2874.32
2020-06-01,Romana,CA,Índice de Solvencia,0.1653
2020-06-01,Romana,CA,Capital Primario (Tier 1),0.1308
2020-06-01,Romana,CA,Capital Secundario (Tier 2),0.0363
2020-06-01,Romana,CA,Activos Ponderados por Riesgo,11837.92
2020-06-01,Romana,CA,Patrimonio Técnico,1916.21
2020-06-01,Mocana,CA,Índice de Solvencia,0.1602
2020-06-01,Mocana,CA,Capital Primario (Tier 1),0.1328
2020-06-01,Mocana,CA,Capital Secundario (Tier 2),0.0328
2020-06-01,Mocana,CA,Activos Ponderados por Riesgo,11837.92
2020-06-01,Mocana,CA,Patrimonio Técnico,1916.21
2020-06-01,ADOPEM,BA,Índice de Solvencia,0.1696
2020-06-01,ADOPEM,BA,Capital Primario (Tier 1),0.1382
2020-06-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0358
2020-06-01,ADOPEM,BA,Activos Ponderados por Riesgo,17263.63
2020-06-01,ADOPEM,BA,Patrimonio Técnico,2794.48
2020-06-01,Bancamérica,BA,Índice de Solvencia,0.1591
2020-06-01,Bancamérica,BA,Capital Primario (Tier 1),0.1302
2020-06-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0313
2020-06-01,Bancamérica,BA,Activos Ponderados por Riesgo,14797.4
2020-06-01,Bancamérica,BA,Patrimonio Técnico,2395.27
2020-06-01,Banfond,BA,Índice de Solvencia,0.1542
2020-06-01,Banfond,BA,Capital Primario (Tier 1),0.1187
2020-06-01,Banfond,BA,Capital Secundario (Tier 2),0.0326
2020-06-01,Banfond,BA,Activos Ponderados por Riesgo,9864.93
2020-06-01,Banfond,BA,Patrimonio Técnico,1596.84
2020-06-01,Motor Crédito,BA,Índice de Solvencia,0.1566
2020-06-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1252
2020-06-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0339
2020-06-01,Motor Crédito,BA,Activos Ponderados por Riesgo,7398.7
2020-06-01,Motor Crédito,BA,Patrimonio Técnico,1197.63
2020-07-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1507
2020-07-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1176
2020-07-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0328
2020-07-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,231253.83
2020-07-01,Banco Popular Dominicano,BM,Patrimonio Técnico,37148.81
2020-07-01,Banco de Reservas,BM,Índice de Solvencia,0.1525
2020-07-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.123
2020-07-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0304
2020-07-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,211144.8
2020-07-01,Banco de Reservas,BM,Patrimonio Técnico,33918.48
2020-07-01,BHD León,BM,Índice de Solvencia,0.1618
2020-07-01,BHD León,BM,Capital Primario (Tier 1),0.1275
2020-07-01,BHD León,BM,Capital Secundario (Tier 2),0.034
2020-07-01,BHD León,BM,Activos Ponderados por Riesgo,150817.72
2020-07-01,BHD León,BM,Patrimonio Técnico,24227.49
2020-07-01,Scotiabank RD,BM,Índice de Solvencia,0.1649
2020-07-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1309
2020-07-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0321
2020-07-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,80436.12
2020-07-01,Scotiabank RD,BM,Patrimonio Técnico,12921.33
2020-07-01,Banesco,BM,Índice de Solvencia,0.1623
2020-07-01,Banesco,BM,Capital Primario (Tier 1),0.1307
2020-07-01,Banesco,BM,Capital Secundario (Tier 2),0.0333
2020-07-01,Banesco,BM,Activos Ponderados por Riesgo,60327.09
2020-07-01,Banesco,BM,Patrimonio Técnico,9690.99
2020-07-01,Citibank RD,BM,Índice de Solvencia,0.1572
2020-07-01,Citibank RD,BM,Capital Primario (Tier 1),0.1294
2020-07-01,Citibank RD,BM,Capital Secundario (Tier 2),0.032
2020-07-01,Citibank RD,BM,Activos Ponderados por Riesgo,40218.06
2020-07-01,Citibank RD,BM,Patrimonio Técnico,6460.66
2020-07-01,Banco Santa Cruz,BM,Índice de Solvencia,0.165
2020-07-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1274
2020-07-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0318
2020-07-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,30163.54
2020-07-01,Banco Santa Cruz,BM,Patrimonio Técnico,4845.5
2020-07-01,Banco López de Haro,BM,Índice de Solvencia,0.1551
2020-07-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1242
2020-07-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0301
2020-07-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,30163.54
2020-07-01,Banco López de Haro,BM,Patrimonio Técnico,4845.5
2020-07-01,JMMB Bank,BM,Índice de Solvencia,0.1595
2020-07-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1218
2020-07-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0324
2020-07-01,JMMB Bank,BM,Activos Ponderados por Riesgo,30163.54
2020-07-01,JMMB Bank,BM,Patrimonio Técnico,4845.5
2020-07-01,Banco Vimenca,BM,Índice de Solvencia,0.1568
2020-07-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.126
2020-07-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0281
2020-07-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,20109.03
2020-07-01,Banco Vimenca,BM,Patrimonio Técnico,3230.33
2020-07-01,Banco del Progreso,BM,Índice de Solvencia,0.1564
2020-07-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.125
2020-07-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0305
2020-07-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,20109.03
2020-07-01,Banco del Progreso,BM,Patrimonio Técnico,3230.33
2020-07-01,Caribe Express Banco,BM,Índice de Solvencia,0.1666
2020-07-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1364
2020-07-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0342
2020-07-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,20109.03
2020-07-01,Caribe Express Banco,BM,Patrimonio Técnico,3230.33
2020-07-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1639
2020-07-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1334
2020-07-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0319
2020-07-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,48261.67
2020-07-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,7752.8
2020-07-01,Asociación Cibao,CA,Índice de Solvencia,0.1701
2020-07-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1344
2020-07-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0338
2020-07-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,30163.54
2020-07-01,Asociación Cibao,CA,Patrimonio Técnico,4845.5
2020-07-01,La Nacional,CA,Índice de Solvencia,0.1625
2020-07-01,La Nacional,CA,Capital Primario (Tier 1),0.1325
2020-07-01,La Nacional,CA,Capital Secundario (Tier 2),0.032
2020-07-01,La Nacional,CA,Activos Ponderados por Riesgo,18098.13
2020-07-01,La Nacional,CA,Patrimonio Técnico,2907.3
2020-07-01,Romana,CA,Índice de Solvencia,0.1618
2020-07-01,Romana,CA,Capital Primario (Tier 1),0.1315
2020-07-01,Romana,CA,Capital Secundario (Tier 2),0.0335
2020-07-01,Romana,CA,Activos Ponderados por Riesgo,12065.42
2020-07-01,Romana,CA,Patrimonio Técnico,1938.2
2020-07-01,Mocana,CA,Índice de Solvencia,0.1653
2020-07-01,Mocana,CA,Capital Primario (Tier 1),0.1283
2020-07-01,Mocana,CA,Capital Secundario (Tier 2),0.036
2020-07-01,Mocana,CA,Activos Ponderados por Riesgo,12065.42
2020-07-01,Mocana,CA,Patrimonio Técnico,1938.2
2020-07-01,ADOPEM,BA,Índice de Solvencia,0.1696
2020-07-01,ADOPEM,BA,Capital Primario (Tier 1),0.1386
2020-07-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0351
2020-07-01,ADOPEM,BA,Activos Ponderados por Riesgo,17595.4
2020-07-01,ADOPEM,BA,Patrimonio Técnico,2826.54
2020-07-01,Bancamérica,BA,Índice de Solvencia,0.1542
2020-07-01,Bancamérica,BA,Capital Primario (Tier 1),0.1216
2020-07-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0292
2020-07-01,Bancamérica,BA,Activos Ponderados por Riesgo,15081.77
2020-07-01,Bancamérica,BA,Patrimonio Técnico,2422.75
2020-07-01,Banfond,BA,Índice de Solvencia,0.1558
2020-07-01,Banfond,BA,Capital Primario (Tier 1),0.1209
2020-07-01,Banfond,BA,Capital Secundario (Tier 2),0.0293
2020-07-01,Banfond,BA,Activos Ponderados por Riesgo,10054.51
2020-07-01,Banfond,BA,Patrimonio Técnico,1615.17
2020-07-01,Motor Crédito,BA,Índice de Solvencia,0.1599
2020-07-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1304
2020-07-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0278
2020-07-01,Motor Crédito,BA,Activos Ponderados por Riesgo,7540.89
